対象日,親ASIN,子ASIN,注文数,注文数_B2B,売上,売上_B2B,セッション数,セッション_B2B,ブラウザセッション,モバイルセッション,PV,PV_B2B,ブラウザPV,モバイルPV,CVR,CVR_B2B
2026-03-19,B0GPVYJ9W5,B0DSV4FCYR,0,0,0.0,0.0,5,0,1,4,5,0,1,4,0.0,0.0
2026-03-19,B08P31F45K,B0FY4NVXGL,1,0,28800.0,0.0,15,0,4,11,24,0,4,20,6.67,0.0
2026-03-19,B0GPW95Q9R,B07XC61T6W,0,0,0.0,0.0,83,1,27,56,105,1,32,73,0.0,0.0
2026-03-19,B0DZWSM42N,B0F1XK58CT,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-19,B0BCQ2PP2J,B0FY4MZZBK,2,0,57600.0,0.0,21,0,8,13,38,0,12,26,9.52,0.0
2026-03-19,B0F8VN4X7W,B0F8VQG4KB,0,0,0.0,0.0,2,0,0,2,4,0,0,4,0.0,0.0
2026-03-19,B0GPVYJ9W5,B072Q14K36,0,0,0.0,0.0,25,0,12,13,34,0,12,22,0.0,0.0
2026-03-19,B0FJ1YK4K7,B0FJ1XXYFP,0,0,0.0,0.0,18,0,5,13,30,0,5,25,0.0,0.0
2026-03-19,B0GPVYJ9W5,B0C589VTYB,0,0,0.0,0.0,9,0,6,3,11,0,8,3,0.0,0.0
2026-03-19,B0GPW7Q71K,B0D9NLNJR8,1,0,8820.0,0.0,148,1,70,78,221,1,103,118,0.68,0.0
2026-03-19,B0GPVYJ9W5,B01MQPBIKQ,0,0,0.0,0.0,5,0,3,2,6,0,3,3,0.0,0.0
2026-03-19,B0GCCVX3QS,B0DY5RX8BC,1,0,9014.0,0.0,26,1,15,11,42,1,21,21,3.85,0.0
2026-03-19,B0GPVYJ9W5,B01MQPBIOC,0,0,0.0,0.0,9,0,3,6,9,0,3,6,0.0,0.0
2026-03-19,B0GCCVX3QS,B0GCHJSQSR,0,0,0.0,0.0,6,1,4,2,6,1,4,2,0.0,0.0
2026-03-19,B0DNMHZR1N,B074XNN319,1,0,14800.0,0.0,35,0,15,20,44,0,20,24,2.86,0.0
2026-03-19,B0FJ1YK4K7,B0GJRLB89H,0,0,0.0,0.0,9,0,2,7,15,0,2,13,0.0,0.0
2026-03-19,B0GPVYJ9W5,B0C588B8W6,0,0,0.0,0.0,11,0,5,6,12,0,5,7,0.0,0.0
2026-03-19,B0D86LBDVB,B01NCZ4488,0,0,0.0,0.0,14,1,4,10,19,1,4,15,0.0,0.0
2026-03-19,B0DNMHZR1N,B0F7WMHMQT,1,0,14799.0,0.0,18,0,6,12,23,0,6,17,5.56,0.0
2026-03-19,B08P31F45K,B0CN3LTPXT,1,0,23256.0,0.0,24,0,9,15,28,0,12,16,4.17,0.0
2026-03-19,B0GPVYJ9W5,B076BZ2BSG,0,0,0.0,0.0,2,0,0,2,2,0,0,2,0.0,0.0
2026-03-19,B0DSMDW3XP,B08HPXFHV6,0,0,0.0,0.0,14,0,7,7,14,0,7,7,0.0,0.0
2026-03-19,B08P31F45K,B0F7X8N5JD,1,0,19494.0,0.0,38,0,13,25,58,0,24,34,2.63,0.0
2026-03-19,B08P31F45K,B0FY4NPM7G,2,0,51840.0,0.0,40,0,12,28,48,0,13,35,5.0,0.0
2026-03-19,B0D86LBDVB,B08X1KJ1V2,0,0,0.0,0.0,19,0,7,12,27,0,7,20,0.0,0.0
2026-03-19,B0GCCVX3QS,B0DY5RFC8B,0,0,0.0,0.0,18,0,5,13,21,0,6,15,0.0,0.0
2026-03-19,B0GPW7Q71K,B0D9NHHDT8,0,0,0.0,0.0,117,2,35,82,166,3,51,115,0.0,0.0
2026-03-19,B0DNMHZR1N,B0819R4XCV,0,0,0.0,0.0,13,0,5,8,16,0,7,9,0.0,0.0
2026-03-19,B0DSMDW3XP,B08H4N7CL4,0,0,0.0,0.0,5,0,4,1,5,0,4,1,0.0,0.0
2026-03-19,B0FJ1YK4K7,B0FJ1Y577L,0,0,0.0,0.0,6,0,4,2,8,0,6,2,0.0,0.0
2026-03-19,B08P31F45K,B0DT977KJV,0,0,0.0,0.0,35,0,8,27,46,0,9,37,0.0,0.0
2026-03-19,B0DP7NWDNZ,B0D8VR2CW4,3,0,18846.0,0.0,102,2,35,67,138,4,53,85,2.94,0.0
2026-03-19,B0GPVYJ9W5,B076BT6STS,0,0,0.0,0.0,5,0,4,1,6,0,4,2,0.0,0.0
2026-03-19,B0DSMDW3XP,B08H4XDFJ8,0,0,0.0,0.0,21,0,9,12,33,0,11,22,0.0,0.0
2026-03-19,B0D86LBDVB,B075811BWJ,0,0,0.0,0.0,15,1,5,10,22,1,6,16,0.0,0.0
2026-03-19,B0DSMDW3XP,B08HQFQX3F,0,0,0.0,0.0,12,0,5,7,15,0,6,9,0.0,0.0
2026-03-19,B0D86LBDVB,B07DTCSFDR,0,0,0.0,0.0,10,0,3,7,21,0,4,17,0.0,0.0
2026-03-19,B0DNMHZR1N,B074ZYP79P,0,0,0.0,0.0,16,0,3,13,21,0,5,16,0.0,0.0
2026-03-19,B0DNMHZR1N,B074XSG5MH,0,0,0.0,0.0,12,0,4,8,13,0,5,8,0.0,0.0
2026-03-19,B0DP7NWDNZ,B0D8VPZ3JF,0,0,0.0,0.0,123,1,33,90,205,1,57,148,0.0,0.0
2026-03-19,B0DNMHZR1N,B07TTD8PSH,0,0,0.0,0.0,21,0,10,11,24,0,12,12,0.0,0.0
2026-03-19,B0GPVYJ9W5,B08WRJCQC3,0,0,0.0,0.0,5,0,3,2,5,0,3,2,0.0,0.0
2026-03-19,B0GPW7Q71K,B0GCNCJXQQ,2,0,18720.0,0.0,135,0,54,81,206,0,70,136,1.48,0.0
2026-03-19,B09KZZY78K,B09KZYRM9H,0,0,0.0,0.0,19,0,6,13,28,0,9,19,0.0,0.0
2026-03-19,B0GPVYJ9W5,B076K7T5GD,0,0,0.0,0.0,12,1,8,4,12,1,8,4,0.0,0.0
2026-03-19,B0GCCVX3QS,B0GCJR1FHL,0,0,0.0,0.0,3,0,2,1,3,0,2,1,0.0,0.0
2026-03-19,B0GPW95Q9R,B07D2X6279,0,0,0.0,0.0,32,1,9,23,40,5,9,31,0.0,0.0
2026-03-19,B0BCQ2PP2J,B0CV4V1VQJ,0,0,0.0,0.0,23,0,5,18,31,0,9,22,0.0,0.0
2026-03-19,B0GPVYJ9W5,B01719SX74,0,0,0.0,0.0,16,0,5,11,27,0,6,21,0.0,0.0
2026-03-19,B0GPVYJ9W5,B07GWH311P,0,0,0.0,0.0,19,0,6,13,20,0,6,14,0.0,0.0
2026-03-19,B0GPVYJ9W5,B0GPVYJ9W5,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-19,B0DSMDW3XP,B082YBP78K,0,0,0.0,0.0,27,0,11,16,41,0,19,22,0.0,0.0
2026-03-19,B08P31F45K,B0FY4QL7LS,1,0,25920.0,0.0,47,0,14,33,68,0,21,47,2.13,0.0
2026-03-19,B0GCCVX3QS,B0DY5QX8W6,0,0,0.0,0.0,42,1,13,29,56,2,15,41,0.0,0.0
2026-03-19,B0GCCVX3QS,B0GCHJ46P6,0,0,0.0,0.0,7,0,5,2,13,0,9,4,0.0,0.0
2026-03-19,B0GPVSJ68J,B0CV4ZBFRZ,0,0,0.0,0.0,30,0,10,20,41,0,14,27,0.0,0.0
2026-03-19,B0DSMDW3XP,B0842MPP9M,0,0,0.0,0.0,14,0,7,7,16,0,8,8,0.0,0.0
2026-03-19,B09KZZY78K,B09L11GCFB,0,0,0.0,0.0,25,0,7,18,41,0,12,29,0.0,0.0
2026-03-19,B0F8VN4X7W,B0F8VKMKBB,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-03-19,B0DNMHZR1N,B07CYRH7PP,0,0,0.0,0.0,31,2,14,17,42,5,19,23,0.0,0.0
2026-03-19,B0GCCVX3QS,B0GCJCP1HG,0,0,0.0,0.0,5,0,2,3,5,0,2,3,0.0,0.0
2026-03-19,B08P31F45K,B0DT98HGNJ,1,0,25920.0,0.0,21,0,9,12,27,0,13,14,4.76,0.0
2026-03-19,B08P31F45K,B0F7XHMQDX,0,0,0.0,0.0,26,0,7,19,29,0,7,22,0.0,0.0
2026-03-19,B0D4TG2KBT,B0D4TKK7QC,1,0,9399.0,0.0,93,0,16,77,115,0,19,96,1.08,0.0
2026-03-19,B08P31F45K,B0CN3N86F5,0,0,0.0,0.0,26,0,6,20,31,0,7,24,0.0,0.0
2026-03-19,B0BCQ2PP2J,B0CV4SWT5X,2,0,51840.0,0.0,64,0,16,48,109,0,24,85,3.13,0.0
2026-03-19,B0D86LBDVB,B0D7VL3ZPY,0,0,0.0,0.0,123,4,37,86,189,4,51,138,0.0,0.0
2026-03-19,B0GPVYJ9W5,B076CPT1LM,0,0,0.0,0.0,31,0,14,17,40,0,19,21,0.0,0.0
2026-03-19,B0GPVYJ9W5,B01719SXC4,0,0,0.0,0.0,9,0,6,3,9,0,6,3,0.0,0.0
2026-03-19,B0BCQ2PP2J,B0CV4V86GN,0,0,0.0,0.0,46,0,12,34,57,0,16,41,0.0,0.0
2026-03-19,B0BCQ2PP2J,B0CT5GBJLR,0,0,0.0,0.0,15,0,4,11,18,0,5,13,0.0,0.0
2026-03-19,B0D86LBDVB,B08X1BFB7N,1,0,17800.0,0.0,34,1,9,25,60,1,12,48,2.94,0.0
2026-03-19,B0GPVYJ9W5,B01IP61FU4,0,0,0.0,0.0,7,0,4,3,7,0,4,3,0.0,0.0
2026-03-19,B0D86LBDVB,B01D1BSOPM,0,0,0.0,0.0,14,0,2,12,14,0,2,12,0.0,0.0
2026-03-19,B0GPVSJ68J,B0CV4X1LYZ,0,0,0.0,0.0,78,2,18,60,134,2,37,97,0.0,0.0
2026-03-19,B0DP7NWDNZ,B0DT9GFBPQ,1,0,6282.0,0.0,137,0,45,92,198,0,59,139,0.73,0.0
2026-03-19,B0BCQ2PP2J,B0CT32RDC4,0,0,0.0,0.0,17,0,3,14,21,0,7,14,0.0,0.0
2026-03-19,B08P31F45K,B0CN3JHX9V,0,0,0.0,0.0,55,0,23,32,83,0,28,55,0.0,0.0
2026-03-19,B0F5Q56316,B0F1F2HY7Q,0,0,0.0,0.0,3,0,1,2,4,0,1,3,0.0,0.0
2026-03-19,B0GPVYJ9W5,B01N6A3UWA,0,0,0.0,0.0,3,0,3,0,3,0,3,0,0.0,0.0
2026-03-19,B0GPVYJ9W5,B076KN3YWK,0,0,0.0,0.0,33,0,17,16,43,0,21,22,0.0,0.0
2026-03-19,B0F5Q56316,B0F1DY5Z6S,0,0,0.0,0.0,12,0,5,7,14,0,6,8,0.0,0.0
2026-03-19,B0BCQ2PP2J,B09GJGRVVV,1,0,18599.0,0.0,20,0,2,18,34,0,4,30,5.0,0.0
2026-03-19,B0D86LBDVB,B08X183LPL,0,0,0.0,0.0,85,0,35,50,117,0,53,64,0.0,0.0
2026-03-19,B0F8NK36FX,B0F8NGCB5N,0,0,0.0,0.0,2,0,1,1,2,0,1,1,0.0,0.0
2026-03-19,B0BCQ2PP2J,B0DR8DKPLC,0,0,0.0,0.0,23,0,3,20,26,0,3,23,0.0,0.0
2026-03-19,B0D4TG2KBT,B0D4TJL2X5,0,0,0.0,0.0,81,1,14,67,103,1,16,87,0.0,0.0
2026-03-19,B0DNMHZR1N,B07519MK8F,0,0,0.0,0.0,42,1,15,27,51,1,17,34,0.0,0.0
2026-03-19,B0DNMHZR1N,B07TXLGQRR,1,0,15800.0,0.0,33,0,14,19,38,0,14,24,3.03,0.0
2026-03-19,B0DNMHZR1N,B07543CN2T,1,0,15499.0,0.0,14,0,9,5,23,0,15,8,7.14,0.0
2026-03-19,B0GPVYJ9W5,B01NACFFOZ,0,0,0.0,0.0,7,0,2,5,7,0,2,5,0.0,0.0
2026-03-19,B0GPW95Q9R,B0FC5HF9L9,2,0,19800.0,0.0,168,1,59,109,306,1,106,200,1.19,0.0
2026-03-19,B0GPVYJ9W5,B0DSP63HS2,0,0,0.0,0.0,10,2,5,5,17,8,11,6,0.0,0.0
2026-03-19,B0BCQ2PP2J,B08P2X5DB9,0,0,0.0,0.0,18,0,8,10,24,0,9,15,0.0,0.0
2026-03-19,B0D86LBDVB,B01N3B009P,0,0,0.0,0.0,66,3,23,43,82,6,28,54,0.0,0.0
2026-03-19,B0DNMHZR1N,B0F7WSRC91,0,0,0.0,0.0,58,0,12,46,73,0,16,57,0.0,0.0
2026-03-19,B0GCCVX3QS,B0GCJC7FWJ,0,0,0.0,0.0,9,0,4,5,19,0,4,15,0.0,0.0
2026-03-19,B0D86LBDVB,B0D7VGPZ1J,2,0,32800.0,0.0,91,3,36,55,136,6,53,83,2.2,0.0
2026-03-19,B0GPVYJ9W5,B01IP61FXQ,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-19,B0GPVYJ9W5,B01719SX8I,0,0,0.0,0.0,10,0,5,5,17,0,6,11,0.0,0.0
2026-03-19,B0D86LBDVB,B01N6TYYZO,0,0,0.0,0.0,46,1,17,29,64,2,23,41,0.0,0.0
2026-03-19,B0D4TG2KBT,B0D4TMSNH1,0,0,0.0,0.0,44,0,18,26,59,0,22,37,0.0,0.0
2026-03-19,B0BCQ2PP2J,B0DT9FQD5S,0,0,0.0,0.0,18,0,7,11,18,0,7,11,0.0,0.0
2026-03-19,B0GPW95Q9R,B09N1V9PGF,0,0,0.0,0.0,43,1,16,27,62,7,16,46,0.0,0.0
2026-03-19,B0GPVYJ9W5,B01719SX9C,0,0,0.0,0.0,26,0,10,16,43,0,17,26,0.0,0.0
2026-03-19,B0GCCVX3QS,B0GCJKRLZC,0,0,0.0,0.0,7,0,3,4,13,0,9,4,0.0,0.0
2026-03-19,B0FJ1YK4K7,B0FJ1ZH91Y,0,0,0.0,0.0,33,0,10,23,47,0,14,33,0.0,0.0
2026-03-19,B0GCCVX3QS,B0DY5RSTYM,0,0,0.0,0.0,18,2,7,11,22,2,7,15,0.0,0.0
2026-03-19,B0GPVYJ9W5,B0DSP46SJ5,0,0,0.0,0.0,1,0,0,1,1,0,0,1,0.0,0.0
2026-03-19,B0DSMDW3XP,B0842N5V5C,0,0,0.0,0.0,2,0,1,1,3,0,2,1,0.0,0.0
2026-03-19,B08P31F45K,B09GK19G1N,1,0,8328.0,0.0,29,0,8,21,42,0,11,31,3.45,0.0
2026-03-19,B0GPVYJ9W5,B01IP61FXG,0,0,0.0,0.0,2,0,1,1,2,0,1,1,0.0,0.0
2026-03-19,B0GPW7Q71K,B0GCML7KNV,0,0,0.0,0.0,102,1,48,54,152,4,66,86,0.0,0.0
2026-03-19,B0GPVYJ9W5,B08WRHRS1D,0,0,0.0,0.0,14,0,5,9,14,0,5,9,0.0,0.0
2026-03-19,B0GPVYJ9W5,B01719SX5Q,0,0,0.0,0.0,31,1,15,16,45,1,26,19,0.0,0.0
2026-03-19,B0GPVYJ9W5,B076KMR1FK,1,0,9720.0,0.0,15,0,5,10,16,0,5,11,6.67,0.0
2026-03-19,B0DSMDW3XP,B0842MNWGN,0,0,0.0,0.0,15,0,7,8,16,0,7,9,0.0,0.0
2026-03-19,B0DNMHZR1N,B0DNMHZR1N,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-19,B08P31F45K,B0DTH5B27T,1,0,23256.0,0.0,36,0,9,27,53,0,13,40,2.78,0.0
2026-03-19,B0GCCVX3QS,B0DY5QT64L,0,0,0.0,0.0,5,0,3,2,7,0,4,3,0.0,0.0
2026-03-19,B0DNMHZR1N,B074XT7CKW,2,0,29600.0,0.0,27,0,9,18,51,0,21,30,7.41,0.0
2026-03-19,B0GPVSJ68J,B0DRVB5VCW,1,0,13430.0,0.0,57,0,19,38,90,0,25,65,1.75,0.0
2026-03-19,B0DNMHZR1N,B074XS6GH5,0,0,0.0,0.0,16,0,3,13,25,0,3,22,0.0,0.0
2026-03-19,B0GCCVX3QS,B0GCHJD81G,0,0,0.0,0.0,3,0,2,1,6,0,5,1,0.0,0.0
2026-03-19,B08P31F45K,B0FY4MPKM8,1,0,25920.0,0.0,25,0,10,15,43,0,15,28,4.0,0.0
2026-03-19,B0DNMHZR1N,B07516477J,1,0,12800.0,0.0,67,0,27,40,132,0,35,97,1.49,0.0
2026-03-19,B0D86LBDVB,B07DTCV4N4,0,0,0.0,0.0,34,0,15,19,54,0,19,35,0.0,0.0
2026-03-19,B0GCCVX3QS,B0GCHYSHQN,0,0,0.0,0.0,2,0,1,1,2,0,1,1,0.0,0.0
2026-03-19,B0FJ1YK4K7,B0FJ1YK4K7,0,0,0.0,0.0,1,0,1,0,1,0,1,0,0.0,0.0
2026-03-19,B0BCQ2PP2J,B0DT8T75BV,0,0,0.0,0.0,34,0,8,26,42,0,9,33,0.0,0.0
2026-03-19,B0D86LBDVB,B081SZT58P,0,0,0.0,0.0,22,0,6,16,30,0,8,22,0.0,0.0
2026-03-19,B0D86LBDVB,B081SY9LGF,0,0,0.0,0.0,17,0,5,12,24,0,8,16,0.0,0.0
2026-03-19,B08P31F45K,B09GK7JVS6,0,0,0.0,0.0,9,0,2,7,10,0,2,8,0.0,0.0
2026-03-19,B0D86LBDVB,B07DT9FBPK,1,0,16400.0,0.0,36,2,12,24,48,2,21,27,2.78,0.0
2026-03-19,B08P31F45K,B0DT9D66X1,0,0,0.0,0.0,32,1,8,24,35,2,9,26,0.0,0.0
2026-03-19,B0D86LBDVB,B01N9UXG9E,0,0,0.0,0.0,20,2,7,13,27,2,8,19,0.0,0.0
2026-03-19,B0GPVYJ9W5,B01I6DN7VQ,0,0,0.0,0.0,47,0,14,33,79,0,16,63,0.0,0.0
2026-03-19,B0D86LBDVB,B08X1L3Z1D,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
2026-03-20,B076BMTHVQ,B076BMTHVQ,0,0,0.0,0.0,2,0,0,2,4,0,0,4,0.0,0.0
2026-03-20,B076BWMYZR,B076BWMYZR,0,0,0.0,0.0,3,0,0,3,3,0,0,3,0.0,0.0
2026-03-20,B08P31F45K,B09GK19G1N,0,0,0.0,0.0,34,0,9,25,45,0,9,36,0.0,0.0
2026-03-20,B08P31F45K,B09GK7JVS6,0,0,0.0,0.0,9,0,1,8,9,0,1,8,0.0,0.0
2026-03-20,B08P31F45K,B0CN3JHX9V,0,0,0.0,0.0,75,0,30,45,106,0,40,66,0.0,0.0
2026-03-20,B08P31F45K,B0CN3LTPXT,0,0,0.0,0.0,30,0,8,22,34,0,10,24,0.0,0.0
2026-03-20,B08P31F45K,B0CN3N86F5,0,0,0.0,0.0,34,0,9,25,39,0,12,27,0.0,0.0
2026-03-20,B08P31F45K,B0DT977KJV,0,0,0.0,0.0,47,0,11,36,59,0,12,47,0.0,0.0
2026-03-20,B08P31F45K,B0DT98HGNJ,0,0,0.0,0.0,27,0,11,16,37,0,18,19,0.0,0.0
2026-03-20,B08P31F45K,B0DT9D66X1,0,0,0.0,0.0,32,1,8,24,39,2,9,30,0.0,0.0
2026-03-20,B08P31F45K,B0DT9GW9YH,0,0,0.0,0.0,21,0,9,12,26,0,9,17,0.0,0.0
2026-03-20,B08P31F45K,B0DTH5B27T,1,0,23256.0,0.0,39,0,14,25,61,0,17,44,2.56,0.0
2026-03-20,B08P31F45K,B0F7X8N5JD,0,0,0.0,0.0,39,0,14,25,57,0,25,32,0.0,0.0
2026-03-20,B08P31F45K,B0F7XHMQDX,0,0,0.0,0.0,33,0,10,23,38,0,11,27,0.0,0.0
2026-03-20,B08P31F45K,B0FY4MPKM8,1,0,25920.0,0.0,45,0,18,27,78,0,29,49,2.22,0.0
2026-03-20,B08P31F45K,B0FY4NPM7G,0,0,0.0,0.0,60,0,18,42,72,0,24,48,0.0,0.0
2026-03-20,B08P31F45K,B0FY4NVXGL,1,0,28800.0,0.0,14,0,3,11,23,0,3,20,7.14,0.0
2026-03-20,B08P31F45K,B0FY4QL7LS,0,0,0.0,0.0,56,0,13,43,71,0,18,53,0.0,0.0
2026-03-20,B09KZZY78K,B09KZWRV62,0,0,0.0,0.0,39,0,12,27,56,0,18,38,0.0,0.0
2026-03-20,B09KZZY78K,B09KZYRM9H,3,0,32037.0,0.0,27,0,6,21,64,0,9,55,11.11,0.0
2026-03-20,B09KZZY78K,B09KZYXKYZ,0,0,0.0,0.0,33,0,13,20,46,0,20,26,0.0,0.0
2026-03-20,B09KZZY78K,B09L11GCFB,0,0,0.0,0.0,18,0,9,9,28,0,17,11,0.0,0.0
2026-03-20,B0BCQ2PP2J,B08P2X5DB9,1,0,18599.0,0.0,25,0,7,18,32,0,9,23,4.0,0.0
2026-03-20,B0BCQ2PP2J,B09GJGRVVV,0,0,0.0,0.0,21,0,3,18,27,0,5,22,0.0,0.0
2026-03-20,B0BCQ2PP2J,B0CT32RDC4,0,0,0.0,0.0,24,0,3,21,26,0,5,21,0.0,0.0
2026-03-20,B0BCQ2PP2J,B0CT5GBJLR,0,0,0.0,0.0,18,0,5,13,20,0,7,13,0.0,0.0
2026-03-20,B0BCQ2PP2J,B0CV4SWT5X,4,0,103680.0,0.0,63,0,11,52,116,0,19,97,6.35,0.0
2026-03-20,B0BCQ2PP2J,B0CV4V1VQJ,0,0,0.0,0.0,25,0,8,17,31,0,9,22,0.0,0.0
2026-03-20,B0BCQ2PP2J,B0CV4V86GN,1,0,25920.0,0.0,46,0,13,33,65,0,17,48,2.17,0.0
2026-03-20,B0BCQ2PP2J,B0DR8DKPLC,0,0,0.0,0.0,23,0,4,19,27,0,4,23,0.0,0.0
2026-03-20,B0BCQ2PP2J,B0DT8T75BV,0,0,0.0,0.0,35,0,11,24,44,0,11,33,0.0,0.0
2026-03-20,B0BCQ2PP2J,B0DT9DDBC1,0,0,0.0,0.0,15,0,1,14,18,0,1,17,0.0,0.0
2026-03-20,B0BCQ2PP2J,B0DT9FQD5S,0,0,0.0,0.0,22,0,6,16,24,0,8,16,0.0,0.0
2026-03-20,B0BCQ2PP2J,B0FY4L7J5N,0,0,0.0,0.0,32,0,14,18,44,0,19,25,0.0,0.0
2026-03-20,B0BCQ2PP2J,B0FY4LLPH5,1,0,25920.0,0.0,25,0,7,18,35,0,12,23,4.0,0.0
2026-03-20,B0BCQ2PP2J,B0FY4MZZBK,0,0,0.0,0.0,20,0,8,12,28,0,13,15,0.0,0.0
2026-03-20,B0D4TG2KBT,B0D4TJL2X5,0,0,0.0,0.0,155,1,21,134,189,1,23,166,0.0,0.0
2026-03-20,B0D4TG2KBT,B0D4TKK7QC,0,0,0.0,0.0,168,0,22,146,200,0,29,171,0.0,0.0
2026-03-20,B0D4TG2KBT,B0D4TMSNH1,0,0,0.0,0.0,40,0,14,26,52,0,17,35,0.0,0.0
2026-03-20,B0D86LBDVB,B01D1BSOPM,0,0,0.0,0.0,32,0,4,28,37,0,6,31,0.0,0.0
2026-03-20,B0D86LBDVB,B01N3B009P,0,0,0.0,0.0,110,2,36,74,146,5,51,95,0.0,0.0
2026-03-20,B0D86LBDVB,B01N6TYYZO,0,0,0.0,0.0,70,1,25,45,94,2,30,64,0.0,0.0
2026-03-20,B0D86LBDVB,B01N9UXG9E,0,0,0.0,0.0,38,1,9,29,55,1,9,46,0.0,0.0
2026-03-20,B0D86LBDVB,B01NCZ4488,0,0,0.0,0.0,30,0,6,24,57,0,13,44,0.0,0.0
2026-03-20,B0D86LBDVB,B075811BWJ,0,0,0.0,0.0,35,0,11,24,52,0,13,39,0.0,0.0
2026-03-20,B0D86LBDVB,B07DT9FBPK,1,0,16400.0,0.0,68,2,18,50,91,2,27,64,1.47,0.0
2026-03-20,B0D86LBDVB,B07DTCSFDR,0,0,0.0,0.0,27,0,3,24,53,0,4,49,0.0,0.0
2026-03-20,B0D86LBDVB,B07DTCV4N4,0,0,0.0,0.0,57,0,25,32,106,0,37,69,0.0,0.0
2026-03-20,B0D86LBDVB,B081SY9LGF,0,0,0.0,0.0,18,0,5,13,20,0,5,15,0.0,0.0
2026-03-20,B0D86LBDVB,B081SZT58P,0,0,0.0,0.0,28,0,5,23,35,0,7,28,0.0,0.0
2026-03-20,B0D86LBDVB,B08X183LPL,1,0,13242.0,0.0,123,0,35,88,176,0,53,123,0.81,0.0
2026-03-20,B0D86LBDVB,B08X1BFB7N,0,0,0.0,0.0,47,0,17,30,77,0,23,54,0.0,0.0
2026-03-20,B0D86LBDVB,B08X1KJ1V2,0,0,0.0,0.0,37,0,7,30,54,0,9,45,0.0,0.0
2026-03-20,B0D86LBDVB,B08X1L3Z1D,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0
2026-03-20,B0D86LBDVB,B08X1LFKXW,0,0,0.0,0.0,49,2,13,36,61,2,15,46,0.0,0.0
2026-03-20,B0D86LBDVB,B0D7VGPZ1J,2,0,30340.0,0.0,132,3,42,90,203,6,54,149,1.52,0.0
2026-03-20,B0D86LBDVB,B0D7VL3ZPY,1,0,13940.0,0.0,173,3,47,126,259,3,55,204,0.58,0.0
2026-03-20,B0D86LBDVB,B0D86LBDVB,0,0,0.0,0.0,2,0,2,0,16,0,16,0,0.0,0.0
2026-03-20,B0DNMHZR1N,B074XNN319,0,0,0.0,0.0,33,0,14,19,38,0,15,23,0.0,0.0
2026-03-20,B0DNMHZR1N,B074XS6GH5,0,0,0.0,0.0,26,1,7,19,36,1,8,28,0.0,0.0
2026-03-20,B0DNMHZR1N,B074XSG5MH,1,0,15129.0,0.0,18,0,5,13,28,0,8,20,5.56,0.0
2026-03-20,B0DNMHZR1N,B074XT7CKW,0,0,0.0,0.0,32,0,10,22,37,0,13,24,0.0,0.0
2026-03-20,B0DNMHZR1N,B074ZYP79P,0,0,0.0,0.0,34,1,6,28,43,1,7,36,0.0,0.0
2026-03-20,B0DNMHZR1N,B07516477J,2,0,25600.0,0.0,83,3,31,52,146,4,38,108,2.41,0.0
2026-03-20,B0DNMHZR1N,B07519MK8F,0,0,0.0,0.0,62,1,18,44,85,1,25,60,0.0,0.0
2026-03-20,B0DNMHZR1N,B07543CN2T,0,0,0.0,0.0,17,2,5,12,23,2,5,18,0.0,0.0
2026-03-20,B0DNMHZR1N,B07544J3M4,0,0,0.0,0.0,7,1,3,4,14,1,10,4,0.0,0.0
2026-03-20,B0DNMHZR1N,B07CYRH7PP,0,0,0.0,0.0,35,0,9,26,43,0,11,32,0.0,0.0
2026-03-20,B0DNMHZR1N,B07TTD8PSH,0,0,0.0,0.0,41,0,12,29,53,0,15,38,0.0,0.0
2026-03-20,B0DNMHZR1N,B07TWHQCTH,0,0,0.0,0.0,12,0,2,10,12,0,2,10,0.0,0.0
2026-03-20,B0DNMHZR1N,B07TXLGQRR,1,0,15800.0,0.0,49,3,22,27,58,3,26,32,2.04,0.0
2026-03-20,B0DNMHZR1N,B0819R4XCV,0,0,0.0,0.0,20,0,5,15,21,0,5,16,0.0,0.0
2026-03-20,B0DNMHZR1N,B0DNMHZR1N,0,0,0.0,0.0,2,0,2,0,8,0,8,0,0.0,0.0
2026-03-20,B0DNMHZR1N,B0F7WHCJQL,0,0,0.0,0.0,52,0,14,38,81,0,18,63,0.0,0.0
2026-03-20,B0DNMHZR1N,B0F7WHKGT4,0,0,0.0,0.0,25,1,9,16,32,1,9,23,0.0,0.0
2026-03-20,B0DNMHZR1N,B0F7WMHMQT,1,0,14799.0,0.0,23,1,6,17,29,1,7,22,4.35,0.0
2026-03-20,B0DNMHZR1N,B0F7WSRC91,0,0,0.0,0.0,79,3,18,61,99,3,21,78,0.0,0.0
2026-03-20,B0DP7NWDNZ,B0D8VPS7ZR,2,0,12564.0,0.0,223,1,60,163,359,1,81,278,0.9,0.0
2026-03-20,B0DP7NWDNZ,B0D8VPZ3JF,2,0,12564.0,0.0,199,1,49,150,314,1,77,237,1.01,0.0
